MCCL1,,,,,MCCL2,,,,,Naïve,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.262772526,-0.266785146,-0.22783018,-0.213191936,5.072307208,-0.321746401,-0.284365853,-0.192902593,-0.126611739,6.237121147,-0.286580444,-0.266434356,-0.235704753,-0.2140584,3.974283284
-0.232827214,-0.232105134,-0.258770205,-0.200418476,5.075443037,-0.218941742,-0.215883444,-0.250628768,-0.295058712,5.163574047,-0.274816585,-0.28879949,-0.241834846,-0.194247422,4.590146399
-0.278823742,-0.26149247,-0.256905773,-0.188167669,5.03486485,-0.098888343,-0.188910747,-0.225223121,-0.515689342,4.88832783,-0.20865855,-0.238502606,-0.235836585,-0.299186261,5.493095649
-0.180516368,-0.249663702,-0.217866849,-0.315008078,5.003820637,-0.263715626,-0.29482135,-0.224812963,-0.272885115,4.874381833,-0.069008568,-0.202689214,-0.19023531,-0.508661314,5.247208853
-0.194358754,-0.235507509,-0.225510766,-0.316509772,5.740537084,-0.130918058,-0.232050273,-0.234586523,-0.335480339,5.782986256,-0.192759029,-0.237223002,-0.246196444,-0.28701581,5.271108911
-0.231502834,-0.258460546,-0.241964347,-0.235404513,4.87376419,-0.267745016,-0.254866556,-0.213280712,-0.282320584,3.955578897,-0.164196133,-0.223314285,-0.242510145,-0.375670579,5.494193297
-0.189917993,-0.248644542,-0.207524898,-0.362896671,5.150316908,-0.219113939,-0.271920722,-0.282105265,-0.203414145,6.835834825,-0.207151687,-0.243437147,-0.255175494,-0.293006117,4.64350744
-0.206660852,-0.202708788,-0.252047419,-0.316377453,6.350327162,-0.183404711,-0.265632894,-0.219346882,-0.311895713,5.697649911,-0.348898928,-0.242361196,-0.337792935,-0.035032905,5.384682903
-0.260032219,-0.284208313,-0.273951105,-0.166788757,5.380757645,-0.190057482,-0.215246347,-0.228609875,-0.39695887,4.287191187,-0.136752664,-0.201643985,-0.18179291,-0.49374801,5.187210107
-0.249859645,-0.293948488,-0.244330256,-0.258730847,5.052910482,-0.381488686,-0.257447186,-0.279961541,-0.077596166,4.624838442,-0.190432558,-0.205882933,-0.207050794,-0.382561857,5.774516452
-0.331719415,-0.274358577,-0.272903893,-0.106134578,6.075282506,-0.234824689,-0.247583027,-0.266328699,-0.202794296,5.94631812,-0.27877034,-0.239838224,-0.221437209,-0.263348844,3.82040544
-0.230170244,-0.238460444,-0.273866225,-0.324739805,4.637867459,-0.220259866,-0.311221871,-0.187085292,-0.335068674,4.757157613,-0.210206596,-0.190497713,-0.257133536,-0.41083747,4.516809177
-0.244501456,-0.17076229,-0.283875016,-0.244104385,4.868254841,-0.260838546,-0.243664314,-0.252312001,-0.199724599,4.848495054,-0.307373124,-0.290195456,-0.21610895,-0.257872944,3.649982107
-0.217054618,-0.224049806,-0.252768958,-0.296531121,5.396938538,-0.32364347,-0.289871867,-0.189407889,-0.164664806,4.842520265,-0.280952321,-0.266732493,-0.264457967,-0.192346088,4.990839974
-0.268746083,-0.212882684,-0.233386031,-0.340694153,4.815646541,-0.336116197,-0.224688028,-0.270345542,-0.134502166,4.32909517,-0.170662449,-0.20400908,-0.213127992,-0.376148369,6.094412717
-0.258103026,-0.223443251,-0.279622973,-0.207374506,5.112498753,-0.219211499,-0.219819669,-0.22958076,-0.342090397,4.945991651,-0.230191767,-0.236084503,-0.273794789,-0.243352782,5.326264738
-0.386099715,-0.312522413,-0.249775292,0.017838725,5.555240108,-0.316299902,-0.265347617,-0.353063617,-0.052076823,5.134890963,-0.259075921,-0.247488104,-0.218168215,-0.336618911,4.41101985
-0.233133823,-0.230619805,-0.248646295,-0.308766341,5.119016055,-0.246371539,-0.300501126,-0.23718204,-0.221219368,6.202095363,-0.267498951,-0.257143795,-0.232520941,-0.255115056,4.772328424
-0.157247197,-0.268407986,-0.192729859,-0.314653817,6.230039045,-0.296222706,-0.22541373,-0.246173722,-0.247124715,5.121789992,-0.130099618,-0.183430976,-0.21404706,-0.484492409,4.210877421
-0.209245724,-0.304234646,-0.221968463,-0.21108765,5.74055907,-0.26440917,-0.258234124,-0.229158186,-0.35023125,4.637423033,-0.087389644,-0.262206863,-0.216512534,-0.387701851,5.998266757
-0.291379535,-0.248388226,-0.240159512,-0.155488813,5.558763853,-0.232473554,-0.230853299,-0.22534957,-0.393678184,3.893412229,-0.27349444,-0.222099807,-0.256686185,-0.20415222,4.72559371
-0.29975208,-0.224442745,-0.276921715,-0.198027665,4.88787693,-0.199200381,-0.194355002,-0.205427868,-0.481198811,3.327658719,-0.116820571,-0.207862066,-0.214567197,-0.482094598,5.074365886
-0.283136904,-0.207089468,-0.275634872,-0.212049332,4.495805599,-0.256973161,-0.24583303,-0.289362352,-0.167144981,5.673710212,-0.190709584,-0.226512346,-0.223643415,-0.348665825,5.339728845
-0.25871873,-0.263479988,-0.303340746,-0.064454325,6.006457552,-0.226085156,-0.263460364,-0.247062583,-0.298953366,5.673365194,-0.155581391,-0.195385637,-0.231638037,-0.398205057,5.104213909
-0.197235005,-0.18409567,-0.231046468,-0.455186828,4.287362573,-0.119606748,-0.197802191,-0.261589781,-0.41106979,6.572296925,-0.307494002,-0.242522001,-0.236702064,-0.239762297,4.053593978
-0.198704527,-0.238503259,-0.224316377,-0.338603737,5.743884485,-0.26678217,-0.21453584,-0.32535554,-0.181091451,5.190982201,-0.112815002,-0.238612668,-0.151858611,-0.592556438,4.910530896
-0.109482327,-0.15806304,-0.200222512,-0.498231103,4.472071258,-0.224503128,-0.22030838,-0.248422843,-0.308011471,6.834046868,-0.156601741,-0.179278519,-0.182954639,-0.527890492,4.950917459
-0.250733976,-0.255473749,-0.261508687,-0.273671953,6.111467999,-0.289628099,-0.252280576,-0.269379566,-0.236216724,5.036487528,-0.242531059,-0.249132406,-0.214411959,-0.320426171,4.129380197
-0.26875095,-0.260969215,-0.263095988,-0.168903297,4.793996891,-0.402041904,-0.326057359,-0.251008581,-0.024535349,5.623014608,-0.262777494,-0.208526286,-0.216994359,-0.404545736,4.774584536
-0.183096171,-0.278983248,-0.238399981,-0.298977867,6.185611831,-0.211770411,-0.277535387,-0.213771729,-0.309394096,5.544120261,-0.228288561,-0.231249392,-0.224861122,-0.315132867,4.528827807
-0.027205902,-0.219340465,-0.172872616,-0.583469869,5.23506494,-0.191960995,-0.262364748,-0.260029987,-0.360297407,4.645237926,-0.182456549,-0.241903276,-0.213944415,-0.345515847,5.83859479
-0.323303753,-0.262099913,-0.2494253,-0.069316726,4.724870239,-0.25524104,-0.253836804,-0.247912085,-0.287932215,4.771217682,-0.344275614,-0.251739673,-0.23876141,-0.198667105,3.596926291
-0.274723984,-0.203939461,-0.309894821,-0.159252164,4.733094907,-0.364689543,-0.29224642,-0.270889758,-0.123322463,4.324632696,-0.175838216,-0.253765684,-0.211458207,-0.366638145,5.697295502
-0.165028356,-0.235513124,-0.209702714,-0.40612215,5.570478755,-0.350330961,-0.270995881,-0.238252207,-0.15784811,4.799421155,-0.190096754,-0.188840528,-0.194742581,-0.43714683,4.535725327
-0.238492014,-0.221300584,-0.246861499,-0.275935942,4.283045284,-0.33816642,-0.269010876,-0.297456356,-0.078684834,5.166590808,-0.191894508,-0.222393089,-0.245248631,-0.335544801,5.387222206
-0.209273305,-0.236960671,-0.242307065,-0.255996619,5.816015016,-0.168702964,-0.27559493,-0.190429581,-0.371278169,4.96118858,-0.219384443,-0.211769731,-0.241374242,-0.28358781,5.591045347
-0.218258525,-0.246828701,-0.259906814,-0.276469527,5.726219274,-0.292367675,-0.278786021,-0.24102318,-0.145778094,5.692172815,-0.372899676,-0.225730852,-0.2766866,-0.19615444,3.974988403
-0.181225734,-0.255088509,-0.223268518,-0.313343125,5.365151109,-0.194123371,-0.288963442,-0.20648954,-0.28874042,5.500827933,-0.237223997,-0.18037999,-0.25417203,-0.356624666,4.639452533
-0.289908717,-0.254758492,-0.242004952,-0.246591011,5.209256449,-0.198456642,-0.246645552,-0.293097589,-0.201176275,5.94240197,-0.27841662,-0.258791745,-0.244110535,-0.182220617,5.535754336
-0.341227192,-0.30087723,-0.242296501,-0.15516405,4.454630269,-0.339700808,-0.188496882,-0.332494701,-0.218762859,5.365704888,-0.166330963,-0.234772938,-0.25506389,-0.290245456,6.23691248
-0.33545577,-0.279762734,-0.274067187,-0.072647618,5.486652499,-0.195842058,-0.28934355,-0.226177494,-0.297449354,5.934145718,-0.230948007,-0.212990354,-0.25032309,-0.360141759,5.185953595
-0.175334624,-0.236742811,-0.248942811,-0.300767912,6.605854716,-0.228274147,-0.22563594,-0.256954247,-0.286920233,5.166328552,-0.173404644,-0.202389423,-0.231609202,-0.355308318,6.058225109
-0.274528288,-0.223836808,-0.268967441,-0.159344118,4.842561461,-0.313716986,-0.231591036,-0.337458376,-0.022736855,6.430504294,-0.143331462,-0.23325553,-0.196364224,-0.457927622,4.900943432
-0.175911982,-0.254036968,-0.23283856,-0.296290272,5.645589254,-0.221060815,-0.29675183,-0.183743952,-0.312399926,4.949203544,-0.27420499,-0.22879698,-0.20762012,-0.316661195,4.380598202
-0.283572807,-0.239365036,-0.231545453,-0.242956315,4.841199583,-0.226384029,-0.224295181,-0.259583831,-0.222295095,4.789831274,-0.195060656,-0.243155469,-0.213284348,-0.353909639,5.339594434
-0.273437816,-0.25514689,-0.230177275,-0.235578566,4.768080091,-0.139093917,-0.144073545,-0.197026949,-0.560480985,3.859882341,-0.176361126,-0.219205825,-0.217752502,-0.370420285,5.400436616
-0.271544715,-0.247801642,-0.26969371,-0.202044967,5.089261315,-0.340672398,-0.259884647,-0.241771432,-0.151947034,5.210638277,-0.201615196,-0.224233083,-0.250549748,-0.284906816,4.922339926
-0.339127516,-0.274011817,-0.260555976,-0.153238963,4.013609625,-0.273579652,-0.236759984,-0.341635056,-0.065189039,6.413842215,-0.217364941,-0.234104066,-0.261579465,-0.273732015,5.649358332
-0.317652665,-0.260661103,-0.242072825,-0.149042706,4.825304703,-0.227209515,-0.229246248,-0.218290499,-0.393487827,4.564442641,-0.264627199,-0.229689859,-0.23016847,-0.261539444,4.522994229
-0.311405539,-0.26669275,-0.277522986,-0.202379161,5.645417913,-0.227492256,-0.241684417,-0.247993557,-0.204171038,5.763785417,-0.183054296,-0.228114959,-0.20934729,-0.334164393,5.103359181
-0.258345844,-0.266103054,-0.182918028,-0.212766765,5.37640878,-0.224321444,-0.229121651,-0.240557842,-0.352279652,4.634475425,-0.216120575,-0.219551412,-0.241528922,-0.334242305,5.131578578
-0.205461178,-0.206406768,-0.257756804,-0.256539597,5.258063421,-0.193043092,-0.191451927,-0.260866819,-0.35647808,5.680812655,-0.239361739,-0.254135839,-0.261983276,-0.270026941,4.474048823
-0.193442848,-0.239538896,-0.282077592,-0.279703408,5.474693856,-0.136132678,-0.241491813,-0.225358653,-0.372150416,5.932620003,-0.214469864,-0.296767463,-0.238457188,-0.310993081,5.488516445
-0.19568203,-0.211692249,-0.232131427,-0.388963586,5.816635295,-0.415657035,-0.346971652,-0.221902904,-0.017234093,4.550412627,-0.332813557,-0.246031016,-0.273675337,-0.227947466,4.279210685
-0.252762631,-0.229661449,-0.264270099,-0.230747299,4.814797513,-0.281186503,-0.264032359,-0.288458384,-0.197289901,5.018102933,-0.190048096,-0.211253829,-0.226538922,-0.366746102,6.024768974
-0.307878064,-0.240084694,-0.285833547,-0.1961554,4.975493366,-0.225794505,-0.273869367,-0.202434055,-0.376084371,3.637313478,-0.234899116,-0.275393937,-0.238277715,-0.317644432,4.889460702
-0.246047502,-0.276018102,-0.276051495,-0.190196264,5.973509869,-0.293220462,-0.316986895,-0.249017572,-0.122417007,5.63371677,-0.177194543,-0.254408914,-0.215039377,-0.312629712,4.898863698
-0.3517111,-0.268815544,-0.286225159,-0.170045993,4.157536725,-0.322835954,-0.20432462,-0.31840552,-0.22912618,4.283793355,-0.135313777,-0.218964236,-0.235471005,-0.39517034,5.09549436
-0.179755531,-0.160471683,-0.297014522,-0.337543488,5.833529736,-0.224733793,-0.229859396,-0.225157458,-0.451806616,4.366665627,-0.199645683,-0.212343232,-0.259063503,-0.337106018,5.135189912
-0.309381435,-0.245186956,-0.2861102,-0.103873976,5.694288329,-0.170370446,-0.222089361,-0.241304248,-0.463121734,5.310709616,-0.244983377,-0.207380162,-0.234098667,-0.303178427,3.460060458
-0.316623734,-0.292500549,-0.202838813,-0.238491916,4.360446984,-0.266370092,-0.245843782,-0.236948801,-0.224943622,5.821227407,-0.26787931,-0.219606083,-0.251872922,-0.279132479,5.014457615
-0.151058012,-0.22277507,-0.276692182,-0.383940921,5.692145225,-0.328323374,-0.251746721,-0.280458187,-0.117845868,4.348744974,-0.161947149,-0.22318109,-0.238815228,-0.363468224,5.669061542
-0.24641159,-0.270485887,-0.275927187,-0.136356693,5.425536227,-0.168789978,-0.245754134,-0.237495643,-0.345590631,5.362317307,-0.173600075,-0.255909016,-0.222683722,-0.239267006,5.079609221
-0.137978596,-0.224779146,-0.19784373,-0.427191145,5.95594347,-0.287442084,-0.217962977,-0.27428162,-0.237216035,4.831584349,-0.272172714,-0.288802551,-0.236387774,-0.245136517,5.020930596
-0.281598435,-0.256888333,-0.299266373,-0.126897847,6.454035339,-0.175339925,-0.217610854,-0.224971381,-0.424170456,4.705727391,-0.207496519,-0.21438939,-0.249792857,-0.285724669,5.423081128
-0.259209374,-0.269442524,-0.258682378,-0.218388497,5.381872325,-0.235187361,-0.287992063,-0.241227134,-0.31540007,4.557251544,-0.214085354,-0.24326912,-0.209372885,-0.316338106,4.938535697
-0.353238871,-0.221483093,-0.26468942,-0.139601469,3.81252461,-0.271512545,-0.239493733,-0.263351131,-0.231296043,4.92160405,-0.150641461,-0.194831082,-0.25942511,-0.378409736,5.829674291
-0.271373523,-0.251924567,-0.273975172,-0.197437345,4.878799252,-0.189373824,-0.248054293,-0.201921141,-0.411989642,6.146642704,-0.269997428,-0.273728189,-0.247477891,-0.221458219,4.87720866
-0.173478437,-0.227937082,-0.193067577,-0.344770929,5.315958782,-0.275501456,-0.217678647,-0.283064535,-0.209285079,5.358887488,-0.202566296,-0.275829494,-0.256283873,-0.256363196,5.747517491
-0.256445336,-0.269233588,-0.210931546,-0.245597146,5.858586241,-0.327447622,-0.275303867,-0.29914339,-0.082651489,6.11107166,-0.27476463,-0.259672772,-0.246278271,-0.19326502,5.73354814
-0.296195659,-0.262745514,-0.273720277,-0.24380537,5.040807953,-0.236446568,-0.219802236,-0.275067004,-0.256539592,5.568980038,-0.242172674,-0.263809887,-0.228305392,-0.177801831,5.695650307
-0.375337727,-0.285907479,-0.292936175,0.007686457,5.44509337,-0.310263411,-0.310037732,-0.23507206,-0.198236568,4.35455567,-0.188451542,-0.249596854,-0.206283207,-0.303670914,5.898221361
-0.363962812,-0.270277158,-0.236935126,-0.145796966,5.06682984,-0.27158449,-0.226012683,-0.322392033,-0.115732483,5.55723223,-0.213248514,-0.272632625,-0.215652952,-0.351652306,5.165215057
-0.358482473,-0.258889222,-0.305975727,-0.093142904,6.309865014,-0.460334381,-0.349167728,-0.264428749,0.065352811,4.616289368,-0.100631012,-0.229666655,-0.215962844,-0.534010414,4.596472963
-0.228544219,-0.242662209,-0.24703777,-0.350501217,4.715831857,-0.369519503,-0.292095201,-0.274224285,-0.049346228,5.066578428,-0.305875936,-0.279852588,-0.244723378,-0.227726581,4.867030411
-0.225099378,-0.248242548,-0.289279004,-0.282672959,4.467949526,-0.219047986,-0.211508724,-0.265894891,-0.302507141,4.791779117,-0.19944067,-0.204797559,-0.267239616,-0.210153708,5.003166296
-0.28205755,-0.25860266,-0.312538211,-0.148205118,6.452736611,-0.28409124,-0.235228284,-0.276693714,-0.164747578,6.056421032,-0.214530182,-0.2009089,-0.194355263,-0.432527788,3.846877195
-0.288646336,-0.280151545,-0.234222455,-0.218940669,5.303642474,-0.259871672,-0.253984489,-0.253823428,-0.266684502,4.808275509,-0.216220195,-0.23386761,-0.227024849,-0.28755687,4.864458413
-0.235394382,-0.246809049,-0.235112689,-0.292505813,5.693591522,-0.266045731,-0.245571023,-0.234125981,-0.221626974,5.277201507,-0.18961817,-0.227227776,-0.187088579,-0.432571216,4.582871698
-0.10992452,-0.202199031,-0.224449282,-0.457038302,5.735634832,-0.274744884,-0.31379253,-0.215140494,-0.203866542,4.364162643,-0.209529708,-0.243603103,-0.267974979,-0.268091647,4.806269649
-0.191061401,-0.2790681,-0.221179382,-0.309787403,5.143113335,-0.229493181,-0.211647976,-0.287001711,-0.216111878,6.802319104,-0.284655842,-0.26402826,-0.283266189,-0.110240635,5.99386897
-0.338154979,-0.280644328,-0.233653788,-0.169248502,4.283899192,-0.254463969,-0.276384486,-0.241468158,-0.224673553,4.899917707,-0.223347258,-0.230141717,-0.263393349,-0.353438212,4.588653685
-0.207290405,-0.21994307,-0.254541647,-0.28523527,5.459492402,-0.153014567,-0.158507489,-0.294253214,-0.361088725,4.752195736,-0.233050694,-0.222121537,-0.246549259,-0.278737829,6.104581007
-0.264767723,-0.230584962,-0.225744164,-0.237935659,5.046516711,-0.244410254,-0.245668679,-0.203974556,-0.31033515,5.628530827,-0.186625861,-0.249237337,-0.230328807,-0.32779774,5.177369748
-0.265745517,-0.27093827,-0.240317015,-0.229850167,5.051155216,-0.341895499,-0.305262819,-0.261033505,-0.012667192,5.459676437,-0.180074964,-0.253808704,-0.247784387,-0.273895711,5.033762143
-0.184166508,-0.25229752,-0.196552963,-0.34596376,5.232625676,-0.382149147,-0.264870269,-0.243491181,-0.103238656,4.100047698,-0.228983771,-0.211810806,-0.230616515,-0.337135131,4.918138022
-0.237614283,-0.27927489,-0.248010566,-0.282259356,5.812326425,-0.366513602,-0.331705119,-0.228821389,-0.070329126,5.657020926,-0.242805738,-0.223682151,-0.238234392,-0.372194691,5.078800166
-0.266470465,-0.27414835,-0.22432373,-0.157243599,5.654814897,-0.339302874,-0.281530598,-0.23713095,-0.153135575,4.541031487,-0.199352674,-0.249188636,-0.245153329,-0.333120763,4.356615598
-0.275949364,-0.203561303,-0.246400932,-0.289738606,4.591530753,-0.208801966,-0.259377927,-0.244275107,-0.318875507,6.478315045,-0.193968236,-0.243850017,-0.238406554,-0.313058275,5.39404362
-0.25896297,-0.224732409,-0.264496812,-0.275231128,5.482336446,-0.265519153,-0.271840677,-0.224818723,-0.23986444,4.701470936,-0.2138219,-0.231616477,-0.220962411,-0.355834812,6.277769269
-0.239052422,-0.278285646,-0.210505306,-0.268366438,4.885255979,-0.257962365,-0.222920525,-0.263442199,-0.155078781,6.153651324,-0.301345863,-0.268822228,-0.255559452,-0.14981654,5.090424571
-0.213614033,-0.277279056,-0.234802776,-0.247191389,5.565913877,-0.196358089,-0.191000622,-0.278371707,-0.341290312,4.588913892,-0.280512499,-0.267550068,-0.223431112,-0.223250013,4.74256551
-0.175811115,-0.209925745,-0.21453425,-0.417566425,4.71282726,-0.313218618,-0.2872571,-0.287743921,-0.16881941,5.549772098,-0.208215149,-0.236318849,-0.228170304,-0.307117989,4.964237359
-0.268229922,-0.234944704,-0.238694282,-0.221214805,4.973275653,-0.180080863,-0.264253773,-0.25743539,-0.302645809,5.432600912,-0.304438071,-0.288866157,-0.258431501,-0.100924897,5.382335669
-0.21142283,-0.247485889,-0.228544125,-0.3567305,5.344071505,-0.115085218,-0.257508864,-0.210059961,-0.409353237,5.580574288,-0.197064952,-0.243688534,-0.273400313,-0.287340158,5.554365809
-0.277992401,-0.25491122,-0.253848989,-0.217120667,5.676553594,-0.207770167,-0.259682667,-0.276870516,-0.301935402,5.067035855,-0.256083923,-0.253065257,-0.262536309,-0.216111901,4.560755025
-0.20297897,-0.215387208,-0.282515333,-0.341075303,5.618766371,-0.216325094,-0.294248548,-0.231465745,-0.218280923,6.449697749,-0.085456746,-0.203710138,-0.21791613,-0.398784502,5.852055312
-0.285208287,-0.287178355,-0.211747134,-0.30412436,4.990305895,-0.284342915,-0.279725588,-0.222997228,-0.179962697,5.531076089,-0.174867887,-0.224846635,-0.195782956,-0.428212736,4.913341807
-0.222945461,-0.233228009,-0.274436198,-0.246106396,5.400102235,-0.286441492,-0.265035204,-0.237637871,-0.181469318,5.129646648,-0.220062524,-0.23815776,-0.240225783,-0.342490167,4.904645733
